key,value
tn-erode,638115:638007:638112:638012:638008:638057:638001:638006:638107:638051:638009:638327:638005:638102:638002:638154:638316:638004:638056:638101:638058:638003:638183:638104:638301:638010:638113:638011:638053:638052:638153,tn-erode,424
tn-gingee,604153:605651:604201:605201:604205:604151:604202:604210:604152:604203,tn-gingee,4145
tn-gudalur,643253:643225:643237:643211:643226:643241:643224:643270:643220:643207:643240:643212:643233,tn-gudalur,4262
tn-gudiyattam,632107:635804:632601:632101:632209:632603:635810:635809:632605:632207:632604:635803:635806:632201:632103:632203:632608:635813:632602,,
tn-gujiliamparai,639205:624620:621311:639201:624703:621301:639202:624706:639203:639207,,
tn-gummudipoondi,601101:602026:600067:601204:600120:601206:601202:601207:601205:601102:601201:601203,,
tn-harur,636904:636903:635302:635305:636906:635303:636905,tn-harur,4346
tn-hosur,635119:635130:635105:635126:635103:635124:635116:635109:635114:635110:635117,tn-hosur,4344
tn-jayankondam,612902:612905:621803:608901:621801:621802:612903:621806:621804:621805:612904:612901,,
tn-kadpadi,632517:632519:632007:632516:632006:623106:632204:632059:632014:632106:632115:632009:632202,,
tn-kallakurichi,606203:606209:606207:606204:606206:606202:606213,,
tn-kanchipuram,631602:631502:631551:631603:631553:631552:604410:631561:631604:631501:632531:631503:602108:631702:603318:631605:602106:631601:631703:631402,,
tn-karaikudi,630009:630212:630006:630004:630307:630318:630104:630103:630303:623105:630310:630105:630411:630311:623110:630306:623104:630215:630005:623003:630314:630205:630207:623005:623204:630106:623101:630001:630301:623102:623108:630305:630206:630107:630202:623206:630101:630002:623006:630208:623004:630214:623203:623202:623107:630108:630302:623001:630313:623103:622503:630003:630102:630204,tn-karaikudi,4565
tn-karambakkudi,622302:613301:614614:622301,,
tn-karur,639007:639006:639004:639008:639118:639001:639116:639005:639136:639003:639108:639002:639114:639109,tn-karur,4324
tn-kodaikanal,624101:624210:624104:624102:624108:624107,tn-kodaikanal,4542
tn-kodumudi,638152:638105:639206:638109:639111:638151,tn-kodumudi,4204
tn-kotagiri,643214:643201:643217:643236:643216,tn-kotagiri,4266
tn-kovilpatti,628714:628716:628503:627752:626549:627713:627702:628721:627720:627908:628552:627712:627701:628502:627902:628501:627955:628720:628952,tn-kovilpatti,4632
tn-krishnagiri,635108:635002:635122:635128:635106:635211:635120:635115:635104:635112:635001:635204:635111:635101:635203,tn-krishnagiri,4343
tn-kulithalai,621006:639110:621211:621204:621205:639105:621203:639112:639104:639106:621217:621207:639120:639107:621208:639102:621202:639101:621215:639115:621209:639119,tn-kulithalai,4323
tn-kumbakonam,612103:612605:612601:609803:612102:614209:609802:612108:609810:614208:613302:614302:612101:612701:612105:612703:612104:612302:612602:612501:612604:612301:612401:612504:612107:612202:612204:612006:614203:612402:612702:612201:612801:612001:612002:609804:612804:612802:612503:612303,tn-kumbakonam,435
tn-kunnathur,638054:638103:638055:638116,,
tn-lalpet,608703:608301:608306:609807:612502:608304:608302:608701:608303,,
tn-madukkarai,641112:641050:641202:642109:641042:641032,,
tn-madurai,625012:625221:625008:625234:625706:625305:625404:625015:625005:626579:625010:625708:625201:625001:625007:625502:624205:625217:625016:626540:625021:625402:625501:625002:625022:625704:625111:625115:625013:625017:625702:625003:625014:625018:625019:624207:625009:625123:625023:625006:625107:625104:625011:625004:625020:625052:630611,tn-madurai,452
tn-maharajapuram,626132:626133:626190:626126:626149:626141:626138:626116:626125:626135:625703:625125:626103,,
tn-manamelkudi,614620:614630:614617:614621:614619,,
tn-manapparai,621307:621313:621315:621306:622102:621305:621302:621312:621316:621310,,
tn-marakkanam,603401:603304:604303,,
tn-marthandam,629152:629154:629160:629179:629163:629177:629170:629161:629101:629158:629176:629172:629193:629151:629168:629171:629153:629191:629165:629169:629155:629162:629173,,
tn-mayiladuthurai,609806:609801:609302:609401:609301:609808:609202:612106:609201:609314:609203:609305:609103:609118:609003:609001:609304:609309:609205:609204:609811,tn-mayiladuthurai,4364
tn-melmaruvathur,603301:603319:603311:603306:603310:603406:603313:603201:603312:603309,,
tn-melur,624402:625106:625114:625109:630566:625101:625110:625103:625122:625105:625108:625301:625102,,
tn-memalur,605751:605766:605754:606205,,
tn-mettala,636113:636202:636142:636118:636111,,
tn-mettupalayam,641102:638466:641104:641302:641019:641113:641118:641305:641303:641301,tn-mettupalayam,4254
tn-mettur,636451:636453:636501:636503:636458:636404:636401:636406:636454:636403:636456:636452:636402:636303:636457,,
tn-muthukulathur,623601:623708:623703:623528:623704:623712:623711,,
tn-nagapattinam,611001:611111:611002:611102:611104:611106:611003:611108:611110:611112:611103:611109,tn-nagapattinam,4365
tn-nagercoil,629003:629852:629855:629602:629404:627128:629601:629302:629001:629051:629002:629301:629303:629502:629707:629004:629851:629901:629706:629501:629304:629305:629708:629603:629807:629201:629902,tn-nagercoil,4652
tn-namakkal,637019:637014:637021:637017:637212:637405:637015:637002:637409:637003:637013:637404:637206:637001:637020:637207,tn-namakkal,4286
tn-natham,624401,tn-natham,4544
tn-neyveli,607303:607802:607302:607801:607804:607308:607807:607803:607805,,
tn-oddanchatram,624622:624612:624619:624704:624624:624712:624616:624710:624711:624614,tn-oddanchatram,4553
tn-omalur,636011:636502:636012:636304:636455:636309:636302:636306:636013:636030,tn-omalur,4290
tn-ooty,643209:643002:643001:643242:643007:643206:643003:643006:643004:643282:643215:643005,,
tn-ottapidaram,628301:628304:628103:628102:628401:628302:628303:628718:628105:628402:628104,,
tn-palacode,636805:636806:636809:636808,tn-palacode,4348
tn-palani,624610:624617:624613:624618:624601:686620:624621:624615,tn-palani,4545
tn-palladam,641667:641662:638660:641664:638403:638664:641671:641669:641658:641605,,
tn-panruti,607104:607108:607103:607105:607106:607101:607112:607205:607102,,
tn-paramakudi,630709:623705:630710:623706:623701:623707:630702,tn-paramakudi,4564
tn-pattukkottai,614615:614901:614903:614723:614704:614738:614705:614613:614601:614701:614906:614602,,
tn-pennadam,606111:606106:606105:621716:621730:621719:606109:621710:621709,,
tn-pennagaram,636810:636813:636811,,
tn-peralam,609306:609403:609603:609404:609405:609501:609805:609608:612203:609701:609503:609704:609402,,
tn-perambalur,621121:621219:621717:621116:621708:621120:621104:621118:621220:621109:621113:621212:621133:621106:621117:621103:621101:621115:621102:621126:621107:621108,tn-perambalur,4328
tn-peravurani,614612:614628:614804:614623:614802:614803:614624:622304,,
tn-perunali,628905:626114:623603:623135:623605:623604:623115:623120,,
tn-pollachi,642007:642004:642130:642104:642106:642133:642123:642107:642002:642129:642001:642119:642114:642202:642152:642006:642005:642110:642103:642052:642134:642003:642120:642101,tn-pollachi,4259
tn-polur,606906:606803:606901:606908:606802:606751:606907:606904,tn-polur,4181
tn-ponnamaravathi,630502:630203:622409:630201:630210:630405:622408:622002:622401:621308:622402:630309:630501:630211:622411:622403:622407:630410:621314,tn-ponnamaravathi,4333
tn-pudukkottai,622104:622315:622204:614622:622004:614801:622001:622504:622103:622303:622005:622003:622412:622209:614618:622201:622506:622203:622404:614805:622422:622101:622505:622501:614616:622305:622502:622507:622202,tn-pudukkottai,4322
tn-rajapalayam,626122:626188:626121:626145:626136:626117:626108:626110:626102:626143:626137:626177:626154:627764:626111:626139:626142:627757:627760,tn-rajapalayam,4563
tn-ramanathapuram,623517:623503:623513:623515:623533:623807:623537:623512:623523:623504:623532:623531:623514:623502:623522:623536:623566:623527:623802:623806:623501:623530,,
tn-rameswaram,623520:623804:623526:623521:623516:623518:623534:623519:623529:623524,,
tn-ranipet,632513:632501:632520:632401:632406:632509:632521:632512:632506:632405:632503:632507:632515:632404:632508:632403:632402,tn-ranipet,4172
tn-rasipuram,637412:637505:637408:637410:637407:637401:637406:636301:637018:636407:637403:637402,tn-rasipuram,4287
tn-salem,636007:636014:636006:637502:636016:636203:636001:636307:636004:636005:636140:636009:636103:636008:636010:636017:636308:636201:636106:636015:636122:636204:636002:636003,tn-salem,427
tn-sankarankovil,627761:627724:627758:627770:627756:627951:627755:627719:627765:627954:627862:627773:627953:627753:627754:627855:627956,,
tn-sankarapuram,606753:606708:606208:606707:605702:606401:606402:605802:605801,,
tn-sankari,637303:637301:637302:637102:637101:637104:637504:637103:637105:637107,,
tn-sathyamangalam,638503:638462:638402:638459:638506:638401:638454:638451,,
tn-sattur,626205:626203:626201:626202,,
tn-sholinghur,631302:631102:632514:631301:631304:631205:631303:632505,,
tn-sivaganga,630553:630561:630565:630321:630556:630557:630610:626612:630606:630562:620602:630555:623608:630559:630609:630552:630551:630554:630558:630602,tn-sivaganga,4575
tn-sivakasi,626183:626119:626130:626124:626127:626206:626005:626144:626189:626213:626123:626140:626128:626131,,
tn-sriperumbudur,602117:602109:631105:602102,,
tn-tenkasi,627812:627431:627415:627436:627857:627805:627801:627859:627802:627751:627811:627858:627813:627808:627814:627818:627803:627821:627856:627807:627860:627804:627817:627806:627759:627809:627852:627810:627861,tn-tenkasi,4633
tn-thalavadi,638461,,
tn-thanjavur,613502:613503:613009:613402:614904:613007:613207:613406:614402:614625:613403:614206:614902:613504:614626:614303:613501:613004:613401:613205:614201:614211:613010:613601:613005:613008:614401:613052:613001:614301:613002:614202:613003:613303:613006,tn-thanjavur,4362
tn-theni,625531:625528:626501:625520:626526:625513:625547:625517:626512:625523:625604:625562:625534:625603:625512:626513:625601:626531:625572:625605:625582:625536,tn-theni,4546
tn-thirukkattupalli,613202:613203:613104:621722:621702:621851:613602:621706:621711:613204:613105:621652:613101:621651:613201:613103:613102,,
tn-thirukoilure,605756:605758:605701:605757:605755:605752:605759:605803,,
tn-thiruporur,603108:603105:603110,,
tn-thiruthuraipoondi,614711:610205:610204:610203:614806:610201:614710:614703:610207:610202:614715:614716:614714:614712:614702:614713:614706:614708,,
tn-thiruvadanai,630713:623402:614629:623525:630408:623404:630312:623406:623538:623315:623407:623401:623409:623403:623308,,
tn-thiruvarur,610104:614013:614030:614020:612610:613705:610114:614404:614019:610210:614014:611101:610107:610206:614016:610003:612603:609502:610101:613703:610105:614017:614012:610001:614022:610109:613704:611105:610102:610111:614403:609504:614001:614905:614015:610103:614102:613702:613701:614103:614018:614717:610004:614101:610106,,
tn-thisayanvilai,627104:628653:627651:627130:627119:627654:627659:628702:628656:627652:628703:627657:627118,,
tn-thuckalay,629803:629204:629178:629252:629174:629167:629802:629253:629189:629805:629804:629808:629180:629159:629157:629166:629156:629810:629202:629102:629251:629175:629164:629809:629801:629806:629203,,
tn-thuraiyur,621010:621004:621002:621018:621008:621114:621206:621214:621015:621003:621016:637411:621014:621210:621012:621011:621001,,
tn-tiruchendur,628217:628206:628213:628215:628219:628212:628204:628202:628208:628229:628201:628209:628216:628203:628205:628218:628151,tn-tiruchendur,4639
tn-tiruchengode,637205:638211:637503:637201:637203:637215:637209:637304:637211:637306:637202:637214:637210:637501,tn-tiruchengode,4288
tn-tiruchi,620018:621703:621201:621712:621111:620001:620026:620102:620008:620027:620020:620012:621112:639103:620024:620022:620009:620025:621132:620016:621005:621601:620006:621009:620017:620120:620002:620014:621105:621007:620019:621213:620013:620004:620005:622515:621218:620003:620015:620011:620101:620021:620007:621216:620023:620010,,
tn-tirukalukundram,603104:603102:603109:603127,,
tn-tirunelveli,627003:628252:627354:627361:627004:629205:627451:627359:627352:627252:627007:627502:627358:627353:627304:627254:627002:627152:627202:627356:628809:627854:627302:627001:627351:627051:627006:627201:627009:627012:627151:627005:627604:627011:627301:627251:627357:627008:627010,,
tn-tiruppattur,635651:635701:635852:635654:635653:635652:635854:635601:635851:635710:635702:635901:635602,,
tn-tirupur,999997:638111:641601:641663:638812:641607:641602:641665:638108:638701:638752:641606:641687:641608:641603:638202:638751:641604,tn-tirupur,421
tn-tiruvallur,602003:631203:602021:602027:602001:602023:601103:602025:603113:602002,,
tn-tiruvannamalai,606804:606755:606752:606805:606702:606604:606602:606811:606808:606806:606603:606754:606611:606601:604601,tn-tiruvannamalai,4175
tn-tuticorin,628004:628003:628006:628001:628101:628008:628152:628007:628002:628005,tn-tuticorin,461
tn-udumalaipettai,642204:642126:642201:642207:642132:642205:642113:642128:642154:642112:642206:642102:642203:642122:642111,,
tn-ulundurpet,606107:606115:607202:607204:606104:606102:607201:606305,tn-ulundurpet,4149
tn-usilampatti,625566:625535:625527:625537:625207:625529:625532:625514,,
tn-uthangarai,606703:606705:635206:635655:635207:635306:636902:635307:635304:635123:606704:606701:606706:606709:635201,tn-uthangarai,4341
tn-vadipatti,625218:625503:625214:624215:624218:625205:624201,,
tn-vallioor,627131:627107:627115:627108:627103:627102:627109:627129:627110:627101:627112:627105:627113:627133:627111:627117:627501:627116,,
tn-vandavasi,603402:604505:604408:604403:604405:604404:603403,,
tn-vellore,623002:632058:632008:632013:632012:632114:632113:632011:632055:632105:632001:632102:632057:632004:632010:632104:632002:632003:632005:632052,tn-vellore,416
tn-velur,639113:637204:638182:637213:638181:639117:637208,tn-velur,4268
tn-vilathikulam,628901:628904:628908:628903:628907:628906:628902:628722:628712,tn-vilathikulam,4638
tn-viluppuram,605602:607107:605301:605202:605108:605604:605203:607209:605401:605402:605105:605103:605302:605601:607203,,
tn-virudhachalam,606304:606110:606002:606003:606001:606103:606302,tn-virudhachalam,4143
tn-virudhunagar,626204:626104:626109:626003:625701:626002:626001:626008:626053:625707,tn-virudhunagar,4562
tr-aambasa,799278:799204:799289:799275,,
tr-agartala,799210:799003:799001:799035:799009:799130:799008:799046:799022:799006:799011:799113:799002:799014:799010:799005:799012:799045:799004:799007,,
tr-amarpur tp,799101:799104,,
tr-bishalgarh,799100:799102,,
tr-dhalai,799284,,
tr-dharmanagar,799253:799261:799251:799254:799260:799250:799262,,
tr-kailashahar,799279:799277:799280:799281,,
tr-kamalpur,799285:799286:799287,,
tr-khowai,799201:799202:799207,,
tr-kumarghat,799263:799266:799290:799270:799269:799264:799288:799271,,
tr-manu bazar,799143:799156:799145,,
tr-santirbazar,799141:799155:799142:799144,,
tr-teliamura,799205:799203,,
tr-udaipur-tr,799131:799105:799114:799013:799120:799103:799115,,
ts-achampet,509376:509375:509201:509401,,
ts-adilabad,504001:504312:504308:504002,,
ts-alair,506221:508101:508286:508105,,
ts-amangal,509358:509321:509327:509357,,
ts-armoor,503311:503224:503225:503223:503212:503307:503217:503218,,
ts-asifabad,504293:504295,,
ts-aswaraopeta,507301:534456,,
ts-atmakur-ts,509131:509110:509130,,
ts-babasagar,504299,,
ts-banswada,503321:503301:503187:503306,,
ts-bejjanki,505402:505530:505528:505473,,
ts-bellampalli,504231:504251:504218,,
ts-bhadrachalam,507129:507134:507128:507111:507137,,
ts-bhainsa,504101:504109:504103:504104:504102,,
ts-bhupalpally,506170:506168:506169,,
ts-bhuvanagiri,508116:508117:508115:508285:508126,,
ts-bijnapally,509380:509203:509209:509406:509215,,
ts-boath buzurg,504304:504323,,
ts-bodhan,503206:503235:503185:503201:503207:503188:503180:503202,,
ts-bonakal,521402:507304:507204:507208,,
ts-chandur,508255:508373:508244,,
ts-cherial,506223:502280:506355:502372:506367:502277,,
ts-cherla,507133:507140,,
ts-chinnur,504201:504216:504204:504214,,
ts-chintoor,507113:507126,,
ts-choppadandi,505531:505525:505445:505415:505501:505524,,
ts-choutuppal,508252:508253:508284,,
ts-dahegaon,504273,,
ts-danthalapally,506324:506368:506315,,
ts-devarakonda,508257:508243:508248,,
ts-dharmapuri-ts,505454:505425:505526,,
ts-gadwal,509125:509133:509132:509127,,
ts-ghanpur,506144:506145:506143:506146:506151:506316:506301:506244:506252:506317,,
ts-ghatkesar,501301,,
ts-gudur-ts,506135:506134:506369,,
ts-hajipur ts,504207,,
ts-haliya,508202:508377:508278,,
ts-hayathnagar,501512:501511:501505,,
ts-husnabad,505480:505466:505472:505471:505497:505467:505481,,
ts-huzur nagar,508246:508204,,
ts-huzurabad,505101:505102:505468:505490:505470:505476:505498:505474,,
ts-hyderabad,500267:500097:500079:500061:500105:500014:500096:500056:500009:500104:500047:500006:500022:500004:500054:500037:500035:500094:500076:999995:500062:500594:500064:500050:502325:500077:500073:500068:500057:500085:500107:500031:500178:500039:500873:500040:500046:500024:500092:500059:500002:500052:500082:500380:500067:500048:500087:500482:500080:500019:500103:500028:500110:500265:500013:500010:500044:500660:500762:500023:500018:500021:500095:500007:500012:501323:500195:500015:500011:500070:500045:501510:500088:500089:500457:500253:500991:500041:500042:500049:500123:500098:500091:500086:500034:500051:500409:500605:500083:500069:500890:500065:500055:500090:500005:500025:500001:500081:509218:989896:500060:500361:500027:500264:500084:500030:500252:500033:500020:500058:500072:500017:500100:500066:500029:500063:500038:502032:500108:500053:501218:500074:501507:500093,,
